imagen,xmin,ymin,xmax,ymax,categoría,deteccion1,nivel1,deteccion2,nivel2,deteccion3,nivel3,deteccion4,nivel4,deteccion5,nivel5
8mp_120520_12_09_30_188105.jpg,607,613,764,751,Bee,Bee,0.783742368221283,Bee,0.7962818145751953,Bee,0.729027509689331,Bee,0.7001090049743652,no_detection,0.0
8mp_120520_12_09_31_025965.jpg,585,669,724,790,Bee,Bee,0.8058873414993286,Bee,0.8246200084686279,Bee,0.7310450077056885,Bee,0.8185346126556396,Bee,0.6043745279312134
8mp_120520_12_19_34_434210.jpg,660,532,707,564,Others,no_detection,0.0,no_detection,0.0,no_detection,0.0,Others,0.34932011365890503,no_detection,0.0
8mp_120520_12_21_00_274774.jpg,601,678,696,768,Bee,Bee,0.6996353268623352,Bee,0.545469343662262,Bee,0.6485723257064819,Bee,0.8225327134132385,no_detection,0.0
8mp_120520_12_21_00_274774.jpg,185,761,238,802,Others,Bee,0.6996353268623352,Bee,0.545469343662262,Bee,0.6485723257064819,Bee,0.8225327134132385,no_detection,0.0
8mp_120520_12_21_02_771286.jpg,488,149,570,226,Bee,Bee,0.4192977845668793,Bee,0.41258785128593445,Bee,0.5853648781776428,Bee,0.6421120762825012,no_detection,0.0
8mp_120520_12_21_02_771286.jpg,1135,567,1175,600,Others,Bee,0.4192977845668793,Bee,0.41258785128593445,Bee,0.5853648781776428,Bee,0.6421120762825012,no_detection,0.0
8mp_120520_13_21_02_494846.jpg,656,86,721,126,Others,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_120520_13_21_03_352074.jpg,648,170,714,216,Others,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_120520_13_21_10_970983.jpg,765,268,841,320,Others,no_detection,0.0,no_detection,0.0,Others,0.48873287439346313,Others,0.3483647108078003,no_detection,0.0
8mp_120520_13_21_11_807705.jpg,576,158,655,213,Others,Others,0.5464298725128174,Others,0.3484798073768616,Others,0.6551451683044434,Others,0.3978591859340668,Others,0.6426295042037964
8mp_120520_13_21_14_662937.jpg,570,189,627,218,Others,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_120520_13_21_18_999215.jpg,587,176,657,233,Others,Others,0.4802658259868622,Others,0.6665409803390503,Others,0.7485579252243042,Others,0.3801705837249756,Others,0.6234008073806763
8mp_120520_13_21_20_514113.jpg,592,175,670,234,Others,no_detection,0.0,no_detection,0.0,Others,0.6577227115631104,Others,0.4208084046840668,Others,0.5928863286972046
8mp_120520_13_21_25_603040.jpg,878,233,971,287,Others,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_120520_13_24_32_857456.jpg,392,639,438,676,Bee,no_detection,0.0,Others,0.27115944027900696,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_120520_13_24_32_857456.jpg,804,813,845,847,Others,no_detection,0.0,Others,0.27115944027900696,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_120520_13_24_44_130252.jpg,852,690,910,746,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_120520_13_24_45_150590.jpg,847,691,907,756,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_130520_14_08_27_324580.jpg,463,690,585,818,Bee,Bee,0.665718138217926,Bee,0.5932306051254272,Bee,0.4616292119026184,no_detection,0.0,Bee,0.5782492756843567
8mp_130520_14_08_28_178356.jpg,522,676,629,756,Bee,Bee,0.47883737087249756,Bee,0.44658535718917847,Bee,0.7296403050422668,Bee,0.3786385953426361,Bee,0.49676862359046936
8mp_130520_14_08_29_021580.jpg,526,659,622,747,Bee,no_detection,0.0,Bee,0.4294664263725281,Bee,0.4115944504737854,no_detection,0.0,no_detection,0.0
8mp_130520_14_08_29_848877.jpg,330,376,492,485,Bee,Bee,0.6017279624938965,Bee,0.5790810585021973,Bee,0.29225799441337585,Bee,0.395700603723526,no_detection,0.0
8mp_160620_14_00_28_911430.jpg,726,105,832,184,Bee,Others,0.44729748368263245,no_detection,0.0,Bee,0.5220638513565063,no_detection,0.0,no_detection,0.0
8mp_160620_14_00_39_657183.jpg,943,273,1063,361,Bee,Bee,0.3962012529373169,Bee,0.38179826736450195,Bee,0.3717069625854492,Bee,0.5942084789276123,no_detection,0.0
8mp_160620_14_00_40_627573.jpg,728,272,814,337,Bee,no_detection,0.0,no_detection,0.0,Others,0.25162428617477417,no_detection,0.0,no_detection,0.0
8mp_160620_14_00_43_921773.jpg,198,470,274,541,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_160620_14_10_55_135670.jpg,950,247,1092,344,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_160620_14_10_56_097831.jpg,1172,186,1280,292,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_190520_11_14_01_173561.jpg,803,349,946,437,Bee,Bee,0.28544026613235474,Diptera,0.5729801654815674,Bee,0.4943116009235382,Diptera,0.528032124042511,Bee,0.5519729256629944
8mp_190520_11_20_34_474255.jpg,777,302,868,413,Bee,no_detection,0.0,Diptera,0.418808251619339,Diptera,0.5113065838813782,Diptera,0.3749110996723175,Bee,0.5554488897323608
8mp_190520_11_20_56_545742.jpg,795,339,887,432,Bee,Diptera,0.41566768288612366,Diptera,0.5269501805305481,Diptera,0.46647801995277405,Diptera,0.5946104526519775,Bee,0.6760698556900024
8mp_190520_11_21_01_517616.jpg,806,296,860,380,Diptera,Diptera,0.5243346691131592,Diptera,0.498407781124115,Diptera,0.3952780067920685,Diptera,0.3680169880390167,Bee,0.4793100953102112
8mp_190520_11_21_02_952697.jpg,778,298,865,367,Diptera,Diptera,0.26009854674339294,Diptera,0.6157010197639465,Diptera,0.4213542938232422,Diptera,0.35809949040412903,no_detection,0.0
8mp_190520_11_21_03_656475.jpg,781,347,837,400,Diptera,Diptera,0.564740777015686,Diptera,0.41032376885414124,Diptera,0.7776379585266113,Diptera,0.7209916114807129,Bee,0.2645009458065033
8mp_190520_11_21_06_735009.jpg,775,395,841,469,Diptera,Diptera,0.44563743472099304,no_detection,0.0,Diptera,0.6529337763786316,Diptera,0.3264996111392975,Bee,0.43872013688087463
8mp_190520_11_46_40_667476.jpg,274,475,356,569,Bee,Bee,0.4899960160255432,Bee,0.38322755694389343,Bee,0.5261625051498413,Bee,0.4865380823612213,Bee,0.8320754170417786
8mp_190520_11_46_42_125550.jpg,306,476,408,600,Bee,Bee,0.637645959854126,Bee,0.7819940447807312,Bee,0.8200100660324097,Bee,0.8054146766662598,Bee,0.8139700293540955
8mp_190520_11_46_42_976634.jpg,267,484,354,619,Bee,Bee,0.7344538569450378,Bee,0.8260226845741272,Bee,0.8569161295890808,Bee,0.8335760235786438,Bee,0.7133787274360657
8mp_190520_11_46_44_351028.jpg,364,543,471,657,Bee,Bee,0.6162589192390442,Bee,0.6658937931060791,Bee,0.6976413130760193,Bee,0.7681997418403625,Bee,0.819106936454773
8mp_190520_11_46_45_125570.jpg,371,534,494,620,Bee,Bee,0.3935655653476715,Bee,0.6702332496643066,Bee,0.7779626250267029,Bee,0.6627759337425232,Bee,0.7777470946311951
8mp_190520_11_46_45_789258.jpg,401,519,529,620,Bee,Bee,0.4864826500415802,Bee,0.6382501721382141,Bee,0.7411230802536011,Bee,0.7339977025985718,Bee,0.8030165433883667
8mp_190520_11_46_47_267818.jpg,365,518,506,616,Bee,Bee,0.4759733974933624,Bee,0.6667346358299255,Bee,0.6317876577377319,Bee,0.7490066289901733,Bee,0.8154451847076416
8mp_190520_11_46_48_635998.jpg,375,502,510,602,Bee,Bee,0.49949780106544495,Bee,0.583940863609314,Bee,0.7112376689910889,Bee,0.7801014184951782,Bee,0.7465718388557434
8mp_190520_11_46_49_410436.jpg,410,487,553,581,Bee,Bee,0.5939505696296692,Bee,0.6641448140144348,Bee,0.7544687986373901,Bee,0.7121274471282959,Bee,0.7747871279716492
8mp_190520_11_46_50_949460.jpg,418,495,561,599,Bee,Bee,0.5041843056678772,Bee,0.6196724772453308,Bee,0.789012610912323,Bee,0.805359959602356,Bee,0.8362458348274231
8mp_190520_11_46_51_655292.jpg,549,463,678,541,Bee,Bee,0.6404620409011841,Bee,0.7869619131088257,Bee,0.7956110239028931,Bee,0.8047787547111511,Bee,0.7493025660514832
8mp_190520_11_46_54_573866.jpg,716,778,867,919,Bee,Bee,0.6994921565055847,no_detection,0.0,Bee,0.48613959550857544,no_detection,0.0,Bee,0.8151434063911438
8mp_190520_11_46_55_237901.jpg,594,696,715,867,Bee,Bee,0.696046769618988,no_detection,0.0,Bee,0.6074293255805969,no_detection,0.0,Bee,0.8723310232162476
8mp_190520_11_46_55_939692.jpg,584,615,715,806,Bee,Bee,0.33968985080718994,Bee,0.46609458327293396,Bee,0.5551170110702515,no_detection,0.0,Bee,0.8551805019378662
8mp_190520_11_46_56_714489.jpg,489,636,672,792,Bee,Bee,0.35978493094444275,no_detection,0.0,Bee,0.41297754645347595,no_detection,0.0,no_detection,0.0
8mp_190520_11_46_57_379420.jpg,549,556,727,750,Bee,Bee,0.5008924007415771,Bee,0.6560148596763611,Bee,0.8048161864280701,Diptera,0.3581480085849762,Bee,0.7420364022254944
8mp_190520_11_46_58_082764.jpg,550,522,694,696,Bee,Bee,0.6100764274597168,Bee,0.6430507302284241,Bee,0.5941121578216553,Bee,0.6628546714782715,Bee,0.7846360802650452
8mp_190520_11_46_58_856954.jpg,525,372,649,498,Bee,Bee,0.45916396379470825,Bee,0.45562320947647095,Bee,0.6626262664794922,Bee,0.37710362672805786,no_detection,0.0
8mp_190520_11_46_59_580712.jpg,467,395,599,522,Bee,Bee,0.48956283926963806,Bee,0.39604848623275757,Bee,0.6396737098693848,Diptera,0.3505863547325134,no_detection,0.0
8mp_190520_11_47_00_355855.jpg,364,654,536,780,Bee,no_detection,0.0,Bee,0.5552989840507507,Bee,0.6225779056549072,no_detection,0.0,Bee,0.656761646270752
8mp_190520_11_47_01_019626.jpg,495,312,622,377,Bee,no_detection,0.0,Bee,0.47758543491363525,Bee,0.2689991295337677,Bee,0.33442458510398865,no_detection,0.0
8mp_190520_11_47_06_829480.jpg,557,474,675,550,Bee,Bee,0.5641374588012695,Bee,0.5036523342132568,Bee,0.4668142795562744,Bee,0.29354196786880493,Bee,0.36730656027793884
8mp_190520_11_47_07_602611.jpg,540,385,701,515,Bee,Bee,0.6177486777305603,Bee,0.625790536403656,Bee,0.7227429151535034,Bee,0.8415172100067139,Bee,0.7469571232795715
8mp_190520_11_47_08_322462.jpg,520,378,670,499,Bee,Bee,0.6886558532714844,Bee,0.7324444055557251,Bee,0.7668238878250122,Bee,0.8228482007980347,Bee,0.8595963716506958
8mp_190520_11_47_10_464651.jpg,487,437,639,520,Bee,Bee,0.508298933506012,Bee,0.46253231167793274,Bee,0.370998352766037,Bee,0.7009211182594299,no_detection,0.0
8mp_190520_11_47_11_239268.jpg,508,430,626,546,Bee,Bee,0.4093032479286194,Bee,0.6112093925476074,Bee,0.6603059768676758,Bee,0.7835972309112549,Bee,0.7091118693351746
8mp_190520_11_47_11_902943.jpg,561,429,668,550,Bee,Bee,0.6717416048049927,Bee,0.7267711162567139,Bee,0.6757599711418152,Bee,0.5549012422561646,Bee,0.5910739898681641
8mp_190520_11_47_12_606758.jpg,582,443,675,549,Bee,Bee,0.5371982455253601,Bee,0.720289945602417,Bee,0.7171543836593628,Bee,0.7433499693870544,Bee,0.680274248123169
8mp_190520_11_47_13_380963.jpg,547,436,639,546,Bee,Bee,0.4681244492530823,Bee,0.6601869463920593,Bee,0.5417910814285278,Bee,0.6590715050697327,Bee,0.5853790640830994
8mp_190520_11_47_14_752127.jpg,558,557,672,684,Bee,Bee,0.2972768247127533,no_detection,0.0,no_detection,0.0,Bee,0.47404593229293823,no_detection,0.0
8mp_190520_11_47_17_668293.jpg,544,541,706,664,Bee,Bee,0.4558454751968384,Bee,0.6286438703536987,Bee,0.58793044090271,Bee,0.4491921365261078,Bee,0.840071976184845
8mp_190520_11_47_19_036701.jpg,206,506,356,568,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,Bee,0.7497531771659851
8mp_190520_11_47_36_306284.jpg,592,391,709,496,Bee,Bee,0.4392000734806061,no_detection,0.0,Diptera,0.5556217432022095,no_detection,0.0,Bee,0.7496019005775452
8mp_190520_11_47_36_969999.jpg,570,316,687,396,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_190520_11_48_48_187845.jpg,123,257,209,374,Bee,Bee,0.5546728372573853,Bee,0.6779933571815491,Bee,0.3065016269683838,Bee,0.3780289888381958,Bee,0.7439628839492798
8mp_190520_11_48_49_670799.jpg,126,272,225,384,Bee,Bee,0.5449459552764893,Bee,0.6917802691459656,no_detection,0.0,Bee,0.6118185520172119,Bee,0.7823063135147095
8mp_190520_11_48_50_330388.jpg,44,277,180,353,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_190520_11_48_51_037295.jpg,67,388,206,460,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
8mp_200520_16_33_03_472570.jpg,292,295,434,405,Bee,Bee,0.5996414422988892,Bee,0.3798171877861023,Bee,0.6972501873970032,Bee,0.6036009192466736,Bee,0.36707085371017456
8mp_200520_16_33_05_025339.jpg,306,303,420,382,Bee,Bee,0.693491518497467,Bee,0.5037333369255066,Bee,0.7261520624160767,Bee,0.7006903886795044,Bee,0.31942808628082275
8mp_210520_19_07_42_574572.jpg,685,483,844,593,Bee,Bee,0.7881208062171936,Bee,0.6081548929214478,no_detection,0.0,Bee,0.3130062222480774,no_detection,0.0
8mp_210520_19_07_44_143478.jpg,664,485,825,606,Bee,Bee,0.5055891871452332,Bee,0.7144433259963989,Bee,0.5643966197967529,Bee,0.596194326877594,Bee,0.2997559607028961
8mp_210520_19_07_45_931842.jpg,698,490,822,631,Bee,Bee,0.724111795425415,Bee,0.6936490535736084,Bee,0.6725859045982361,Bee,0.7146642208099365,Bee,0.5533900260925293
8mp_210520_19_27_03_270149.jpg,322,878,415,955,Bee,Bee,0.36544516682624817,Bee,0.6636572480201721,Bee,0.5487807989120483,Bee,0.5937026739120483,Bee,0.3498915731906891
943f462abb9d89062bac53caebf78da7.jpg,309,586,1005,962,Bee,Bee,0.36184805631637573,Bee,0.5176570415496826,Bee,0.7648561596870422,Bee,0.6611403822898865,Diptera,0.253807008266449
94c113613080cb8d865108ea723facb3.jpg,319,408,965,806,Bee,Wasp,0.28575870394706726,Bee,0.3703419864177704,no_detection,0.0,Wasp,0.6461990475654602,no_detection,0.0
988c6b284956b0491fadc445e0562599.jpg,285,230,1009,863,Bee,Wasp,0.3287478983402252,Bee,0.4102064371109009,no_detection,0.0,no_detection,0.0,Wasp,0.3069270849227905
991a9efce5fef56ce8c9b7394c63287c.jpg,289,267,911,908,Bee,Bee,0.808860182762146,Bee,0.6812525391578674,Bee,0.7385927438735962,Bee,0.7638217806816101,Bee,0.6042806506156921
9ad479b821e5ecc00d0e7fb2cc684731.jpg,61,259,865,875,Bee,Bee,0.7733076214790344,Bee,0.6375200152397156,Bee,0.6871706247329712,Bee,0.7090786099433899,Bee,0.8377614617347717
9b144491becaeda8f9508e31db9b836f.jpg,437,351,824,635,Bee,Bee,0.6118060350418091,Bee,0.5380173325538635,Bee,0.6688263416290283,Bee,0.7362346053123474,Coleoptera,0.5052708387374878
9c097a83da0a2d1edbba2ebe790dcdea.jpg,84,788,715,962,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
9f78133767719813561aab042394d9ac.jpg,864,43,1103,464,Diptera,no_detection,0.0,Hoverfly,0.4624759256839752,no_detection,0.0,Diptera,0.5034856200218201,no_detection,0.0
a0aee8945b88b1b1c0b9c17585a3dc5c.jpg,211,172,1088,891,Bee,Bee,0.612064003944397,no_detection,0.0,Bee,0.4762330651283264,no_detection,0.0,no_detection,0.0
a1978485e6717ad269ba855df1048fd4.jpg,442,440,678,636,Coleoptera,Bee,0.5663583278656006,Bee,0.46362069249153137,no_detection,0.0,no_detection,0.0,no_detection,0.0
a2854ecc2bbdfcad1a0346e8ed5f8e3e.jpg,568,354,634,468,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
a2ca3235d3cccbdb333699a7ca2443b9.jpg,330,350,668,746,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
a69ed472cdeedc535261f4a1ea8eeccb.jpg,284,402,1080,930,Bee,Bee,0.7208378314971924,Bee,0.7742252945899963,Bee,0.7397894263267517,Bee,0.7641811370849609,Bee,0.584425151348114
a7277862252c823ce4eb65da0cd7cb13.jpg,388,19,1068,962,Bee,Wasp,0.4654119610786438,Bee,0.47420796751976013,Wasp,0.4226621091365814,Bee,0.480899840593338,no_detection,0.0
a76070b5d16a0ab1bccef836de24d195.jpg,622,358,796,488,Bee,Bee,0.4894586205482483,Bee,0.42275363206863403,Diptera,0.27704140543937683,Bee,0.6288930773735046,Bee,0.879087507724762
a815f294552421998139f923f0bec551.jpg,254,373,1094,917,Bee,Bee,0.6551551222801208,Bee,0.4565860629081726,Bee,0.5077310800552368,Bee,0.5193273425102234,no_detection,0.0
a865cd81f50c02bcacbcb19c63dce95b.jpg,866,469,1152,715,Bee,Bee,0.7519920468330383,Bee,0.755420446395874,Bee,0.8183894753456116,Bee,0.7702759504318237,Bee,0.26200056076049805
Abeja_Scrofularia_EsGrauDunes.JPG,826,337,1023,555,Bee,no_detection,0.0,Bee,0.43707263469696045,Hoverfly,0.26950138807296753,no_detection,0.0,no_detection,0.0
apis_lotus_fuera_de_censo.JPG,579,348,803,547,Bee,Bee,0.7755407094955444,Bee,0.6868076324462891,Bee,0.5196044445037842,Bee,0.7231246829032898,Bee,0.3087904453277588
b22e15e25c30fdfe749b0fdd7aaf65dd.jpg,344,271,1050,949,Bee,Bee,0.6736897826194763,Bee,0.5856054425239563,Bee,0.6173021793365479,Bee,0.7480099201202393,Wasp,0.3420456647872925
b2fcf9fc4ef5b688fe08c1d824c07c3d.jpg,964,260,1106,386,Bee,Bee,0.6782763004302979,Bee,0.7360830307006836,no_detection,0.0,Bee,0.6527479887008667,Lepidoptera,0.564508318901062
b51b13667d50f986abe2a86547f8eed6.jpg,554,329,818,505,Bee,Bee,0.40273886919021606,no_detection,0.0,Bee,0.562883198261261,no_detection,0.0,Bee,0.43619829416275024
b71312576bb1b8f98ff6ec0c38df0edd.jpg,542,354,1002,782,Bee,Bee,0.4997648596763611,Bee,0.6348963975906372,Bee,0.5690426230430603,Coleoptera,0.5109730362892151,no_detection,0.0
b7b2b3cf74b6c164700f6d057a6db317.jpg,656,434,774,544,Lepidoptera,Lepidoptera,0.6648740768432617,Lepidoptera,0.6129118204116821,Lepidoptera,0.6095067858695984,Lepidoptera,0.5283880233764648,no_detection,0.0
b7b2b3cf74b6c164700f6d057a6db317.jpg,240,138,344,222,Lepidoptera,Lepidoptera,0.6648740768432617,Lepidoptera,0.6129118204116821,Lepidoptera,0.6095067858695984,Lepidoptera,0.5283880233764648,no_detection,0.0
b7e95db4c96bf763674e979d66044611.jpg,574,151,964,603,Wasp,Wasp,0.6406452059745789,Wasp,0.4304471015930176,Wasp,0.7071833610534668,Wasp,0.5096784830093384,no_detection,0.0
b803675be184cec909cb7bc74f0c9304.jpg,274,83,684,443,Bee,Bee,0.832953929901123,Bee,0.7345969676971436,Bee,0.7651877403259277,Bee,0.6812006235122681,no_detection,0.0
b892eff9307d617f10024e15509a81c3.jpg,322,525,980,962,Wasp,Wasp,0.8148220777511597,Wasp,0.6884195804595947,Wasp,0.5906878709793091,Wasp,0.7934912443161011,Wasp,0.46733036637306213
ba0a5437c7c549ce522351237d78f327.jpg,438,310,760,682,Bee,Bee,0.31383761763572693,Hoverfly,0.3294457495212555,no_detection,0.0,Bee,0.554215133190155,Coleoptera,0.3226485252380371
ba54a603024693497d3c3fe152644f79.jpg,136,256,968,962,Bee,Bee,0.7446438074111938,Bee,0.6149616837501526,Bee,0.6819676160812378,Bee,0.7299506068229675,Hoverfly,0.29840680956840515
ba5b717583c052aa6adc8ba2b02085dd.jpg,398,1,1088,962,Bee,Wasp,0.4654119610786438,Bee,0.47420796751976013,Wasp,0.4226621091365814,Bee,0.480899840593338,no_detection,0.0
babc8a8c90853739e035d708693161b5.jpg,782,268,1216,784,Bee,Bee,0.7504001259803772,Bee,0.7023107409477234,Bee,0.8481806516647339,Bee,0.5266070365905762,Bee,0.26025164127349854
bb50a00c37e936e645863a0bd82ea0a1.jpg,256,122,1260,962,Bee,Bee,0.5967820286750793,Bee,0.45856741070747375,Bee,0.7466005086898804,Bee,0.6083427667617798,Bee,0.5329298973083496
bbd05b706f536f6e651dce466d41f54e.jpg,246,226,980,962,Bee,no_detection,0.0,Bee,0.6934676170349121,Bee,0.4969717860221863,Bee,0.49418580532073975,no_detection,0.0
bd5c931e1959f8e6890e0e725566b4fb.jpg,464,223,838,519,Bee,no_detection,0.0,Bee,0.3487700819969177,Bee,0.610411524772644,no_detection,0.0,no_detection,0.0
bee44dcfa0774a97bbb8af1c4e0cd8ee.jpg,244,191,1030,811,Bee,Bee,0.3873022794723511,Bee,0.691802442073822,no_detection,0.0,Bee,0.43113866448402405,Bee,0.555857241153717
bef93535f0f8bf7c5fb54e1eb6928374.jpg,372,360,948,748,Bee,Bee,0.8469293713569641,Bee,0.7785711884498596,Bee,0.8322597742080688,Bee,0.777967095375061,no_detection,0.0
bf86f00e46602572195e5a81890a29d0.jpg,104,197,1020,853,Bee,Bee,0.6710890531539917,Bee,0.6988790035247803,Wasp,0.379695862531662,Wasp,0.5080378651618958,no_detection,0.0
bf9ebb5809adc68326a28213179dd08a.jpg,594,227,844,445,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
bfedde3782915c7fa16a1c7768169825.jpg,296,174,622,410,Bee,Bee,0.46593302488327026,Bee,0.6616484522819519,Bee,0.398560494184494,Bee,0.5852383971214294,no_detection,0.0
c01a71da022a465ac6929975ee7bab86.jpg,392,110,1044,728,Bee,Bee,0.528910756111145,Diptera,0.5102128386497498,no_detection,0.0,Diptera,0.5272961854934692,no_detection,0.0
c2c9f5a89b29d7828be25b92ca7241ae.jpg,350,297,922,737,Bee,Bee,0.7730502486228943,Bee,0.7260243892669678,Bee,0.8500255346298218,Bee,0.832618236541748,no_detection,0.0
c6769bec1e6e22793cb8f11673b79a37.jpg,352,399,838,791,Wasp,Wasp,0.6443216800689697,Wasp,0.49391603469848633,Wasp,0.5742090344429016,Wasp,0.4612352252006531,no_detection,0.0
c9340889ae40d365f569c5ae59ea9a19.jpg,316,44,1136,962,Bee,Bee,0.2622411251068115,Wasp,0.5124145746231079,Wasp,0.7547795176506042,no_detection,0.0,Wasp,0.5283182859420776
cb7a94f4433e3e9fe2b8f703ecba3cdd.jpg,122,221,1002,939,Bee,Bee,0.7066594958305359,Bee,0.7520343065261841,Bee,0.6392362713813782,Bee,0.7594789862632751,Bee,0.532737135887146
cbf2e10dc3014707ffad2216a70ce875.jpg,202,234,968,884,Bee,Bee,0.8223078846931458,Bee,0.6642674803733826,Bee,0.7924972772598267,Bee,0.7770776152610779,no_detection,0.0
cd1e7f13af0274beaa5180487e90ed2f.jpg,316,166,382,256,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
cdf70cc23334fae8a1ed3fbe09be6cd6.jpg,742,144,986,362,Wasp,no_detection,0.0,no_detection,0.0,no_detection,0.0,Wasp,0.37886661291122437,no_detection,0.0
ce668f4156af88ca2db3324dd068129c.jpg,406,252,1164,962,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,Wasp,0.5329491496086121,no_detection,0.0
censo2_foto3.JPG,611,236,887,389,Wasp,Wasp,0.2770100235939026,Wasp,0.3541586697101593,Wasp,0.30409395694732666,Wasp,0.44801440834999084,Wasp,0.46907174587249756
censo3_foto2.JPG,588,315,688,413,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
censo3_foto3.JPG,645,265,743,444,Bee,Bee,0.4725112020969391,Bee,0.5177555680274963,Bee,0.4420234262943268,Bee,0.3179956376552582,no_detection,0.0
censo3_foto4.JPG,683,255,826,377,Bee,Bee,0.6084813475608826,no_detection,0.0,Bee,0.588026762008667,no_detection,0.0,no_detection,0.0
censo3_foto5.JPG,679,244,811,424,Bee,Bee,0.26196375489234924,Bee,0.26858341693878174,no_detection,0.0,no_detection,0.0,no_detection,0.0
censo5_.JPG,540,257,670,432,Bee,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
cf4cffd9073c68db7f7e10385bd28a5a.jpg,428,176,924,962,Bee,Bee,0.8399695754051208,Bee,0.7762320041656494,Bee,0.6608481407165527,Bee,0.700494110584259,no_detection,0.0
coleoptero.JPG,651,287,758,413,Coleoptera,Coleoptera,0.3710852563381195,no_detection,0.0,Coleoptera,0.4952658712863922,Coleoptera,0.25885263085365295,no_detection,0.0
coleoptero_fuera_de_censo.JPG,599,392,705,463,Coleoptera,Coleoptera,0.4317384958267212,Coleoptera,0.41317427158355713,Coleoptera,0.46742478013038635,Coleoptera,0.7336083054542542,no_detection,0.0
d0026a1f79703bf818a6cd6f13451aeb.jpg,522,319,682,525,Diptera,Diptera,0.572227954864502,Diptera,0.5520449280738831,Diptera,0.4128125011920929,Diptera,0.4867793321609497,no_detection,0.0
d0bedbf5df4dd5c438843eeb19e65c8b.jpg,566,468,1030,962,Bee,Bee,0.8610870242118835,Bee,0.8240085244178772,Bee,0.8230347037315369,Bee,0.7887553572654724,Bee,0.4959656894207001
d0bedbf5df4dd5c438843eeb19e65c8b.jpg,208,128,824,438,Bee,Bee,0.8610870242118835,Bee,0.8240085244178772,Bee,0.8230347037315369,Bee,0.7887553572654724,Bee,0.4959656894207001
d148c4b52743f8500d6b0964459e173c.jpg,526,352,708,482,Coleoptera,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
d15fab27bbfa2e6fdaadf33109d85deb.jpg,670,365,780,489,Diptera,Hoverfly,0.38740161061286926,Hoverfly,0.30740195512771606,Hoverfly,0.3381708264350891,Diptera,0.2586866617202759,no_detection,0.0
d15fab27bbfa2e6fdaadf33109d85deb.jpg,868,311,1186,515,Coleoptera,Hoverfly,0.38740161061286926,Hoverfly,0.30740195512771606,Hoverfly,0.3381708264350891,Diptera,0.2586866617202759,no_detection,0.0
d4b1b2d0f661dac7856f9e6d687a9271.jpg,694,417,856,537,Coleoptera,Coleoptera,0.37923604249954224,Coleoptera,0.4351746141910553,Coleoptera,0.3215022385120392,Coleoptera,0.5309545993804932,no_detection,0.0
d6146269a1962623a41bebcc8b0740bc.jpg,304,317,1104,835,Bee,Bee,0.5153400897979736,Bee,0.7235042452812195,Bee,0.792550265789032,Bee,0.6999933123588562,Bee,0.7881292104721069
d863afb23afffdbb8228f2ec2c04b0f2.jpg,268,33,634,439,Coleoptera,no_detection,0.0,Coleoptera,0.263721227645874,Coleoptera,0.4206029176712036,Coleoptera,0.5521527528762817,no_detection,0.0
dce5e77055741cae51bc26cbb0fee192.jpg,750,340,934,500,Coleoptera,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0,no_detection,0.0
